Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Publisher,Date Published,Year Published,Genre,Summary,Number of Pages,Language,ISBN,Physical Location,Google VolumeID
La Ventana alta,,.,33.0,Raymond Chandler,"Chandler, Raymond",El País,,2004.0,,"Philip Marlowe deberá resolver una serie de asesinatos relacionados con la desaparición de una valiosa moneda.En La ventana alta (1942), la tercera novela de Raymond Chandler, Marlowe demuestra que no existen los casos sencillos y que detrás de una investigación rutinaria suelen esconderse las pasiones humanas más siniestras.Elizabeth Bright Murdock, una adinerada y áspera viuda, contrata a Marlowe para que encuentre su doblón Brasher, una moneda rara y muy valiosa que ha sido robada. Marlowe deberá resolver un rompecabezas cuyas piezas no parecen tener relación, mientras se suceden los asesinatos relacionados con un asesinato que fue silenciado durante muchos años.",236.0,español,9788496246942.0,Estantería 5.4,WuayAAAACAAJ
La vuelta al mundo en 80 días,,.,4.0,Jules Verne,"Verne, Jules",El País,,2003.0,,"""El flemático y solitario caballero inglés Phileas Fogg abandonará su vida de escrupulosa disciplina para cumplir con una apuesta con sus colegas del Reform Club, en la que arriesgará la mitad de su fortuna comprometiéndose a dar la vuelta al mundo en sólo ochenta días usando los medios disponibles en la segunda mitad del siglo XIX y siguiendo el proyecto publicado en el ""Morning Chronicle"", su diario de lectura cotidiana. Lo acompañará su recién contratado mayordomo francés, y tendrá que lidiar no sólo con los retrasos en los medios de transporte, sino con la pertinaz persecución del detective Fix, que, ignorando la verdadera identidad del caballero, se enrola en toda la aventura a la espera de una orden de arresto de la corona inglesa, en la creencia de que, antes de partir, Fogg robó el Banco de Inglaterra.""--Amazon.com.",282.0,español,9788496246119.0,Estantería 5.4,EoAKPwAACAAJ
Las alegres aventuras de Robin Hood,,.,8.0,Howard Pyle,"Pyle, Howard",El País,,2003.0,Children's fiction,,365.0,español,9788496246157.0,Estantería 5.4,kiEyPQAACAAJ
Las Aventuras de Huckleberry Finn,,.,19.0,Mark Twain,"Twain, Mark",Diario el País,,2004.0,,,337.0,español,9788496246270.0,Estantería 5.4,ORksPwAACAAJ
Las aventuras de Oliver Twist,,.,23.0,Charles Dickens,"Dickens, Charles",El País,,2004.0,Bildungsromans,,499.0,español,9788496246317.0,Estantería 5.4,0QZ0AAAACAAJ
Las aventuras de Sherlock Holmes,,.,42.0,Sir Arthur Conan Doyle,"Doyle, Sir Arthur Conan",El País,,2004.0,Classic Literature,,331.0,español,9788496390010.0,Estantería 5.4,JXxqPwAACAAJ
Las Aventuras de Tom Sawyer,,.,3.0,Mark Twain,"Twain, Mark",Diario el País,,2003.0,,,269.0,español,9788496246102.0,Estantería 5.4,rDCMPwAACAAJ
Las minas del rey Salomón,,.,22.0,H. Rider Haggard,"Haggard, H. Rider",El País,,2003.0,,,274.0,español,9788496246300.0,Estantería 5.4,Ow8WAAAACAAJ
Los crímenes de la viuda roja,,.,44.0,Carter Dickson,"Dickson, Carter",El País,,2004.0,,,221.0,español,9788496390034.0,Estantería 5.4,lvyPAAAACAAJ
Los Hermanos Rico,,.,14.0,Georges Simenon,"Simenon, Georges",El País,,2004.0,,,154.0,español,9788496246751.0,Estantería 5.4,RTn2PQAACAAJ
Los tres mosqueteros,Volumen I,.,26.0,Alexandre Dumas,"Dumas, Alexandre",El País,,2003.0,,,386.0,español,9788496246348.0,Estantería 5.4,vJA6uAAACAAJ
Los tres mosqueteros,Volumen II,.,27.0,Alexandre Dumas,"Dumas, Alexandre",El País,,2004.0,,,388.0,español,9788496246355.0,Estantería 5.4,468VuAAACAAJ
Los viajes de Gulliver,,.,5.0,Jonathan Swift,"Swift, Jonathan",El País,,2003.0,,,355.0,español,9788496246126.0,Estantería 5.4,3_a_uQAACAAJ
Madame Bovary,,,,Gustave Flaubert,"Flaubert, Gustave",Altaya,,1992.0,,,412.0,español,9788448703011.0,Estantería 5.4,A2h3PwAACAAJ
Miguel Strogoff,,.,29.0,Jules Verne,"Verne, Jules",El País,,2004.0,,,370.0,español,9788496246386.0,Estantería 5.4,-WriAAAACAAJ
Moby Dick,,.,11.0,Herman Melville,"Melville, Herman",El País,,2004.0,,,364.0,español,9788496246188.0,Estantería 5.4,noJ0PwAACAAJ
Moby Dick,II,.,12.0,Herman Melville,"Melville, Herman",El País,,2004.0,,,372.0,español,9788496246195.0,Estantería 5.4,kNlSzwEACAAJ
Muerte en la rectoría,,.,24.0,Michael Innes,"Innes, Michael",El País,,2004.0,,,283.0,español,9788496246850.0,Estantería 5.4,ksdGAAAACAAJ
No quisiera estar en sus zapatos,,.,17.0,William Irish,"Irish, William",El País,,2004.0,,,153.0,español,9788496246782.0,Estantería 5.4,aSrMAAAACAAJ
Nora O Una Casa de Muñecas,,,,Henrik Ibsen,"Ibsen, Henrik",S. A. de Promocion y Ediciones,1999/07/01,1999.0,,,192.0,español,9788474612493.0,Estantería 5.4,764XAAAACAAJ
Novelas ejemplares,Volumen I,,,Miguel de Cervantes Saavedra,"Saavedra, Miguel de Cervantes",Altaya,,1995.0,,,,español,9788448703004.0,Estantería 5.4,beBxNAEACAAJ
Novelas ejemplares II,Volumen II,,,Miguel de Cervantes Saavedra,"Saavedra, Miguel de Cervantes",Altaya,,1995.0,,,359.0,español,9788448703042.0,Estantería 5.4,haY50QEACAAJ
Odisea,,,,Homero,Homero,Altaya,,1995.0,,,400.0,español,9788448703059.0,Estantería 5.4,T8-toAEACAAJ
Pacto de sangre,Los versos del capitán,.,38.0,James M. Cain,"Cain, James M.",El País,,2002.0,,,160.0,español,9788489669215.0,Estantería 5.4,iB4SPQAACAAJ
Poema del cante jondo ; Romancero gitano,,,,Federico García Lorca,"Lorca, Federico García",Altaya,,1994.0,,,315.0,español,9788448703028.0,Estantería 5.4,4m5xPwAACAAJ
Por el pasado llorarás,,.,32.0,Chester B. Himes,"Himes, Chester B.",El País,,2004.0,,"En 1937 Chester Himes escribió ""Por el pasado llorarás"", después de cumplir condena por robo a mano armada. Brutal unas veces, lírica otras, la novela cuenta de forma autobiográfica cómo el paso del protagonista por el sistema penitenciario puso a prueba su salud mental, su capacidad de sufrimiento y el concepto del amor que había hasta ese momento.",397.0,español,9788496246935.0,Estantería 5.4,pp5FAAAACAAJ
Robinson Crusoe,,.,2.0,Daniel Defoe,"Defoe, Daniel",Diario el País,,2003.0,,,358.0,español,9788496246096.0,Estantería 5.4,Jy9GPgAACAAJ
Sandokan,,.,45.0,Emilio Salgari,"Salgari, Emilio",Diario el País,,2004.0,,,185.0,español,9788496246584.0,Estantería 5.4,FkhxPwAACAAJ
Sangre en el espejo de la reina,,.,15.0,John Dickson Carr,"Carr, John Dickson",El País,,2004.0,,,236.0,español,9788496246768.0,Estantería 5.4,_mWoAAAACAAJ
Scaramouche,,.,43.0,Rafael Sabatini,"Sabatini, Rafael",Diario el País,,2004.0,,,405.0,español,9788496246553.0,Estantería 5.4,0V0gQQAACAAJ
Tarzán de los monos,,.,32.0,Edgar Rice Burroughs,"Burroughs, Edgar Rice",Diario el País,,2004.0,,,337.0,español,9788496246416.0,Estantería 5.4,ryigAAAACAAJ
Todos muertos,,.,21.0,Chester B. Himes,"Himes, Chester B.",Bruguera,,1977.0,,,220.0,español,9788496246829.0,Estantería 5.4,gJz1PAAACAAJ
Un Yanqui en la corte del rey Arturo,,.,35.0,Mark Twain,"Twain, Mark",Diario el País,,2004.0,,,405.0,español,9788496246447.0,Estantería 5.4,fvM_GQAACAAJ
Una Corona para tu entierro,,.,30.0,James Hadley Chase,"Chase, James Hadley",El País,,2004.0,,,205.0,español,9788496246911.0,Estantería 5.4,HdaKGAAACAAJ
Veinte mil leguas de viaje submarino,,.,24.0,Jules Verne,"Verne, Jules",Diario el País,,2004.0,Toy and movable books,,469.0,español,9788496246324.0,Estantería 5.4,oaRlPwAACAAJ
Viaje al centro de la tierra,,.,36.0,Jules Verne,"Verne, Jules",Diario el País,,2004.0,,,259.0,español,9788496246454.0,Estantería 5.4,rp5CPQAACAAJ
"Yo, el jurado",,.,25.0,Mickey Spillane,"Spillane, Mickey",El País,,2004.0,,,170.0,español,9788496246867.0,Estantería 5.4,neGgGwAACAAJ
"El Abece Visual de Bosques, Selvas, Montanas y Desiertos",,,,Juan Andres Turri,"Turri, Juan Andres","Santillana USA Publishing Company, Incorporated",2013/05/25,2013.0,Juvenile Nonfiction,"Bosques, selvas, montanas y desiertos, y por que son importantes.",61.0,español,9788499070155.0,Estantería 6.1,w871nAEACAAJ
El Abece Visual de la Historia,,,,Marcela Codda,"Codda, Marcela","Santillana USA Publishing Company, Incorporated",2013/05/25,2013.0,Juvenile Nonfiction,"An entertaining 20-title series that helps young readers master the basics of a variety of history/social studies, science, and technical subjects. Simple and short yet rigorous informational texts and lively illustrations and diagrams engage even the most reluctant readers.",61.0,español,9788499070209.0,Estantería 6.1,I_nWnAEACAAJ
El Abece Visual de la Tierra,,,,Marisa Do Brito Barrote,"Barrote, Marisa Do Brito","Santillana USA Publishing Company, Incorporated",2013/05/25,2013.0,Juvenile Nonfiction,"Incluye informaciâon sobre los terremotos, los tsunamis, la lluvia âacida, câomo se formâo la tierra, y mâas.",61.0,español,9788499070070.0,Estantería 6.1,PSi8nAEACAAJ
El Abece Visual de las Grandes Construcciones = The Illustrated Basics of Great Buildings,,,,Silvana Franzetti,"Franzetti, Silvana","Santillana USA Publishing Company, Incorporated",2013/05/25,2013.0,Juvenile Nonfiction,"An entertaining 20-title series that helps young readers master the basics of a variety of history/social studies, science, and technical subjects. Simple and short yet rigorous informational texts and lively illustrations and diagrams engage even the most reluctant readers.",61.0,español,9788499070179.0,Estantería 6.1,cP_PnAEACAAJ
El Abece Visual de los Animales Domesticos y de Granja = The Illustrated Basics of Domestic and Farm Animals,,,,Marcela Codda,"Codda, Marcela","Santillana USA Publishing Company, Incorporated",2013/05/25,2013.0,Juvenile Nonfiction,Incluye informacion sobre los animales domesticos y de granja.,64.0,español,9788499070131.0,Estantería 6.1,BlOQnAEACAAJ
El Abece Visual de los Animales Salvajes = The Illustrated Basics of Wild Animals,,,,Marisa Do Brito Barrote,"Barrote, Marisa Do Brito","Santillana USA Publishing Company, Incorporated",2013/05/25,2013.0,Juvenile Nonfiction,"Answers questions about wild animals, including kangaroos, poisonous frogs, how giraffes drink and bats fly, seahorses, elephants, hummingbirds, and the relationship a rhinoceros has with a small bird.",61.0,español,9788499070063.0,Estantería 6.1,4lkKnQEACAAJ
El Abece Visual de los Dinosaurios y Otros Animales Prehistoricos = The Illustrated Basics of Dinosaurs and Other Prehistoric Ani Mals,,,,Marisa Do Brito Barrote,"Barrote, Marisa Do Brito","Santillana USA Publishing Company, Incorporated",2013/05/25,2013.0,Juvenile Nonfiction,La información sobre los dinosaurios y otros animales prehistóricos.,61.0,español,9788499070056.0,Estantería 6.1,ORBnnAEACAAJ
El Abece Visual de los Insectos = The Illustrated Basics of Insects,,,,Juan Andres Turri,"Turri, Juan Andres","Santillana USA Publishing Company, Incorporated",2013/05/25,2013.0,Juvenile Nonfiction,Informaciâon sobre los insectos y por quâe son importantes.,61.0,español,9788499070025.0,Estantería 6.1,SUhjnAEACAAJ
El Abece Visual de los Inventos Que Cambiaron el Mundo 2 = The Illustrated Basics of Inventions That Changed the World 2,,,,Silvana Franzetti,"Franzetti, Silvana","Santillana USA Publishing Company, Incorporated",2013/05/25,2013.0,Juvenile Nonfiction,La historia de las invenciones.,61.0,español,9788499070100.0,Estantería 6.1,nunbnAEACAAJ
El Abece Visual de los Medios de Transporte = The Illustrated Basics of Means of Transportation,,,,Marcela Codda,"Codda, Marcela","Santillana USA Publishing Company, Incorporated",2013/05/25,2013.0,Juvenile Nonfiction,Medios de transporte.,61.0,español,9788499070124.0,Estantería 6.1,PBLSnAEACAAJ
"El Abece Visual de Mares, Oceanos, Lagos y Rios",,,,Juan Andrés Turri,"Turri, Juan Andrés","Santillana USA Publishing Company, Incorporated",2013/05/25,2013.0,Juvenile Nonfiction,"Incluye informaciâon sobre los ocâeanos, lagos y râios y por quâe son importantes.",61.0,español,9788499070087.0,Estantería 6.1,gaeynAEACAAJ
El Abece Visual de Mitos y Leyendas Universales,,,,Marisa Do Brito Barrote,"Barrote, Marisa Do Brito","Santillana USA Publishing Company, Incorporated",2013/05/25,2013.0,Juvenile Nonfiction,"An entertaining 20-title series that helps young readers master the basics of a variety of history/social studies, science, and technical subjects. Simple and short yet rigorous informational texts and lively illustrations and diagrams engage even the most reluctant readers.",61.0,español,9788499070186.0,Estantería 6.1,gBaHnAEACAAJ
El Abece Visual de Plantas y Flores,,,,Marcela Codda,"Codda, Marcela","Santillana USA Publishing Company, Incorporated",2013/05/25,2013.0,Juvenile Nonfiction,"La información sobre las plantas y flores, y por qué son importantes.",61.0,español,9788499070094.0,Estantería 6.1,-bjjnAEACAAJ
El Abece Visual de una Ciudad Por Dentro y Por Fuera,,,,Juan Andres Turri,"Turri, Juan Andres","Santillana USA Publishing Company, Incorporated",2013/05/25,2013.0,Juvenile Nonfiction,La historia de las ciudades y câomo podemos mejorarlos.,61.0,español,9788499070148.0,Estantería 6.1,lcJ1nAEACAAJ
El Abece Visual de Viajeros y Exploradores,,,,Marcela Codda,"Codda, Marcela","Santillana USA Publishing Company, Incorporated",2013/05/25,2013.0,Juvenile Nonfiction,Viajeros y exploradores.,61.0,español,9788499070117.0,Estantería 6.1,lmPMnAEACAAJ
El Abece Visual del Arte = The Illustrated Basics of Art,,,,Marisa Do Brito Barrote,"Barrote, Marisa Do Brito","Santillana USA Publishing Company, Incorporated",2013/05/25,2013.0,Juvenile Nonfiction,"An entertaining 20-title series that helps young readers master the basics of a variety of history/social studies, science, and technical subjects. Simple and short yet rigorous informational texts and lively illustrations and diagrams engage even the most reluctant readers.",61.0,español,9788499070162.0,Estantería 6.1,tPlonAEACAAJ
El cuerpo humano,,,,Julia Pomies,"Pomies, Julia","Santillana USA Publishing Company, Incorporated",2013/05/25,2013.0,Juvenile Nonfiction,Incluye información sobre todas las partes del cuerpo humano.,61.0,español,9788499070032.0,Estantería 6.1,O9LanAEACAAJ
Enciclopedia Universal de la cultura,,,,El mundo,"mundo, El",Min,,,,,,,,Estantería 6.1,
Enciclopedia visual de las preguntas: el universo,,,,Juan Andrés Turri,"Turri, Juan Andrés",Santillana,,2009.0,,,59.0,español,9788499070018.0,Estantería 6.1,_FyM0AEACAAJ
Enciclopedia visual de los seres vivos,Tomo II,,,Diario El País S.A.,"S.A., Diario El País",El País/Altea,,1993.0,,,243.0,español,9788486459529.0,Estantería 6.1,akcIAQAAMAAJ
Enciclopedia visual de los seres vivos,Tomo III,,,País,País,El País/Altea,,1993.0,,,283.0,español,9788486459550.0,Estantería 6.1,HEcIAQAAMAAJ
Enciclopedia visual de los seres vivos: Mamíferos. Reptiles. Aves. Peces,Tomo I,,,El País,"País, El",El País/Altea,,1993.0,,,178.0,español,9788486459505.0,Estantería 6.1,G8fuAAAAMAAJ
Gran enciclopedia de la cocina,"Entremeses y aperitivos, caldos y sopas .... 1",,,ABC BLANVO Y NEGRO,"NEGRO, ABC BLANVO Y","Ediciones Nobel, D.L. 1993.",,1993.0,,,383.0,español,9788487531224.0,Estantería 6.1,CimtAAAACAAJ
Gran enciclopedia de la cocina,"Arroces, Pasatas, masas y empanadas .... 2",,,ABC BLANVO Y NEGRO,"NEGRO, ABC BLANVO Y","Ediciones Nobel, D.L. 1994.",,1993.0,,,384.0,español,9788487531248.0,Estantería 6.1,CSmtAAAACAAJ
Gran enciclopedia de la cocina,"Pescados, Mariscos (Crustaceos, moluscos).̤. 3",,,ABC BLANVO Y NEGRO,"NEGRO, ABC BLANVO Y","Ediciones Nobel, D.L. 1994.",,1993.0,,,400.0,español,9788487531255.0,Estantería 6.1,DCmtAAAACAAJ
Gran enciclopedia de la cocina,"Carnes (Vacuno, cerdo, cordero, aves), caza .... 4",,,ABC BLANVO Y NEGRO,"NEGRO, ABC BLANVO Y","Ediciones Nobel, D.L. 1994.",,1993.0,,,383.0,español,9788487531262.0,Estantería 6.1,CymtAAAACAAJ
Gran enciclopedia de la cocina,"Carnes (Vacuno, cerdo, cordero, aves), caza .... 4",,,ABC BLANVO Y NEGRO,"NEGRO, ABC BLANVO Y","Ediciones Nobel, D.L. 1994.",,1993.0,,,383.0,español,9788487531262.0,Estantería 6.1,CymtAAAACAAJ
Gran enciclopedia de la cocina,,,,ABC BLANVO Y NEGRO,"NEGRO, ABC BLANVO Y","Ediciones Nobel, D.L. 1994.",,1994.0,,,383.0,español,9788487531279.0,Estantería 6.1,DSmtAAAACAAJ
Historia de España,"conquista, sociedad y cultura (S. III A.C.-IV D.C.). Hispania romana. Vol. 2",,,"José Manuel Roldán Hervás,Juan Santos Yanguas","Hervás, José Manuel Roldán",Espasa-Calpe,,1999.0,History,,160.0,español,9788423997176.0,Estantería 6.1,6h-5QgAACAAJ
Historia de España,la España visigoda y musulmana (Siglos V-XII). Alta Edad Media. Vol. 3,,,José Luis Martín,"Martín, José Luis",Espasa-Calpe,,1999.0,,,160.0,español,9788423997183.0,Estantería 6.1,CXkyPwAACAAJ
Historia de España,de la Reconquista a los Reyes Católicos (siglos XIV-XV). Baja Edad Media. 4,,,José Luis Martín,"Martín, José Luis",Espasa-Calpe,,1999.0,,,160.0,español,9788423997190.0,Estantería 6.1,ZoAJPwAACAAJ
Historia de España,la España del siglo XVI. La época de Carlos V y Felipe II. Vol. 5,,,"Ricardo García Cárcel,Ángel Rodríguez Sánchez,Jaime Contreras","Cárcel, Ricardo García",Espasa-Calpe,,1999.0,,,160.0,español,9788423997206.0,Estantería 6.1,qsnBPAAACAAJ
Historia de España,la crisis del Antiguo Régimen (1808-1833). La España de Fernando VII. 8,,,"Roberto Fernández Díaz,Ángel Martínez de Velasco,Ángel Martínez de Velasco Farinós","Díaz, Roberto Fernández",Espasa-Calpe,,1999.0,,,160.0,español,9788423997237.0,Estantería 6.1,1-dDIAAACAAJ
Historia de España: El reinado de Alfonso XIII : España a comienzos del siglo XX (1902-1931),,,,"Ángeles Barrio Alonso,Manuel Suárez Cortina","Alonso, Ángeles Barrio",Espasa,,1999.0,,,160.0,español,9788423997268.0,Estantería 6.1,t2lnPgAACAAJ
Historia del cine,Volumen 1,,,Roser Viñuales Solé,"Solé, Roser Viñuales",Euroliber,,1994.0,,,224.0,español,9788479052577.0,Estantería 6.1,ijK5AAAACAAJ
Historia del cine,Volumen 2,,,G. Perez Sevilla,"Sevilla, G. Perez",Euroliber,,1994.0,,,224.0,español,9788479052584.0,Estantería 6.1,3VVGPQAACAAJ
Historia del cine,Volumen 3,,,G. Perez Sevilla,"Sevilla, G. Perez",Euroliber,,1994.0,,,213.0,español,9788479052591.0,Estantería 6.1,izK5AAAACAAJ
Historia del cine,Volumen 4,,,Roser Viñuales Solé,"Solé, Roser Viñuales",Euroliber,,1994.0,,,224.0,español,9788479052621.0,Estantería 6.1,BtHzOgAACAAJ
Historia del cine,,,,G. Perez Sevilla,"Sevilla, G. Perez",Euroliber,,1994.0,,,224.0,español,9788479052614.0,Estantería 6.1,iTK5AAAACAAJ
Historia visual del siglo XX,,,,Santiago Pérez,"Pérez, Santiago",Ediciones El País,,1998.0,"History, Modern",,408.0,español,,Estantería 6.1,HRcTAQAAIAAJ
Inventos que cambiaron el mundo,I,,,Silvana Franzetti,"Franzetti, Silvana","Santillana USA Publishing Company, Incorporated",2013/05/25,2013.0,Juvenile Nonfiction,"An entertaining 20-title series that helps young readers master the basics of a variety of history/social studies, science, and technical subjects. Simple and short yet rigorous informational texts and lively illustrations and diagrams engage even the most reluctant readers.",61.0,español,9788499070049.0,Estantería 6.1,-XnunAEACAAJ
Memoria de la transición,Del asesinato de Carrero a la integración en Europa,,,El País,"País, El",,,,,,,,,Estantería 6.1,
Memoria del 98,,,,El País,"País, El",“El” Pais,,,,,,,,Estantería 6.1,
"Países, religiones y culturas del mundo",,,,Marcela Codda,"Codda, Marcela","Santillana USA Publishing Company, Incorporated",2013/05/25,2013.0,Juvenile Nonfiction,"Una introducciâon a las paâises, religiones y culturas del mundo.",61.0,español,9788499070193.0,Estantería 6.1,VFTSnAEACAAJ
